UniqueID,DayNumber,title,rank,newsSource,URLs,Date,Filename,Seg,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,Iself,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,Polarity
3232,2,Coronation Street drops actress over claims she lied about her age,2,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30882619,19/01/2015,headlineeuh.txt,1,11,11,18.18,72.73,0,36.36,18.18,18.18,0,0,0,18.18,0,0,0,9.09,0,9.09,0,0,9.09,18.18,0,0,0,0,0,18.18,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,18.18,9.09,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,-9.09
3233,3,PM David Cameron defends letter to Islamic leaders,3,BBCNews,http://www.bbc.co.uk/news/uk-30877447,19/01/2015,headlineeui.txt,1,8,8,50,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,12.5,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
3234,4,Plane comes off taxiway at Inverness Airport,4,BBCNews,http://www.bbc.co.uk/news/uk-scotland-highlands-islands-30877788,19/01/2015,headlineeuj.txt,1,7,7,42.86,42.86,0,28.57,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
3235,5,Why Finnish babies sleep in cardboard boxes,5,BBCNews,http://www.bbc.co.uk/news/magazine-22751415,19/01/2015,headlineeuk.txt,1,7,7,28.57,57.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
3236,6,British Gas to cut gas prices by 5%,6,BBCNews,http://www.bbc.co.uk/news/business-30880159,19/01/2015,headlineeul.txt,1,8,8,12.5,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,-12.5
3237,7,Boko Haram crisis: Group of Cameroon captives freed,7,BBCNews,http://www.bbc.co.uk/news/world-africa-30882991,19/01/2015,headlineeum.txt,1,8,8,25,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,25,12.5
3238,8,"It's the end of the world, and the BBC feels fine",8,BBCNews,http://www.bbc.co.uk/news/blogs-echochambers-30859967,19/01/2015,headlineeun.txt,1,11,11,0,90.91,0,54.55,9.09,0,0,0,0,0,0,9.09,27.27,18.18,9.09,0,18.18,0,0,9.09,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,18.18,9.09,0,0,0,0,0,9.09,0,9.09,0,0,9.09,0,0,0,0,0,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,0,27.27,9.09
3239,9,"Richest 1% to own more than rest of world, Oxfam says",9,BBCNews,http://www.bbc.co.uk/news/business-30875633,19/01/2015,headlineeuo.txt,1,11,11,9.09,81.82,0,54.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,27.27,0,0,9.09,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,18.18,9.09
3240,10,Temperature dips to -12C on coldest night of winter,10,BBCNews,http://www.bbc.co.uk/news/uk-scotland-30870799,19/01/2015,headlineeup.txt,1,9,9,22.22,66.67,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,33.33,0,11.11,22.22,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,22.22,0
3316,1,Party invoice: Boy sent bill for birthday no-show,1,BBCNews,http://www.bbc.co.uk/news/uk-england-cornwall-30876360,19/01/2015,headlineexn.txt,1,9,9,33.33,88.89,0,22.22,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,11.11,0,0,0,33.33,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,22.22,0,11.11,0,0,0,0,0,11.11,0,11.11,0,0,0,22.22,0,0,0,0,33.33,11.11
3317,2,Gary Glitter trial: Singer 'crept into schoolgirl's bed',2,BBCNews,http://www.bbc.co.uk/news/uk-30882396,19/01/2015,headlineexo.txt,1,8,8,25,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,37.5,0,0,62.5,0
3318,3,Birmingham City FC fears former employee has misappropriated £2.5m,3,BBCNews,http://www.bbc.co.uk/news/business-30883291,19/01/2015,headlineexp.txt,1,9,9,33.33,55.56,0,11.11,0,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,22.22,-11.11
3319,4,James Blunt in 'posh spat' with Labour MP,4,BBCNews,http://www.bbc.co.uk/news/uk-politics-30884948,19/01/2015,headlineexq.txt,1,8,8,0,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,25,0,0,37.5,0
3320,5,Doctor 'performed FGM on new mother in hospital',5,BBCNews,http://www.bbc.co.uk/news/uk-30886077,19/01/2015,headlineexr.txt,1,8,8,25,87.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,37.5,0,25,12.5,12.5,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,25,0,0,37.5,0
3321,6,7/7 widow Louise Gray jailed for stealing son's compensation,6,BBCNews,http://www.bbc.co.uk/news/uk-england-suffolk-30880667,19/01/2015,headlineexs.txt,1,9,9,22.22,55.56,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,11.11,0,0,22.22,-11.11
3322,7,Coronation Street drops 25-year-old actress who claimed to be 19,7,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30882619,19/01/2015,headlineext.txt,1,12,12,33.33,58.33,8.33,25,8.33,0,0,0,0,0,0,8.33,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8.33,16.67,0,0,8.33,0,0,0,0,0,0,0,8.33,0,0,0,0,0,33.33,0,0,0,0,25,0
3323,8,Sir Terry Leahy: Tesco 'eroded customers' trust',8,BBCNews,http://www.bbc.co.uk/news/business-30881267,19/01/2015,headlineexu.txt,1,7,7,14.29,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,42.86,0,0,71.43,14.29
3324,9,PM David Cameron defends letter to Islamic leaders,9,BBCNews,http://www.bbc.co.uk/news/uk-30877447,19/01/2015,headlineexv.txt,1,8,8,50,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,12.5,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
3325,10,Plane from Manchester skids off taxiway at Inverness,10,BBCNews,http://www.bbc.co.uk/news/uk-scotland-highlands-islands-30877788,19/01/2015,headlineexw.txt,1,8,8,37.5,37.5,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0
3401,1,Sun newspaper drops Page Three topless pictures - Times,1,BBCNews,http://www.bbc.co.uk/news/uk-30891939,20/01/2015,headlinefau.txt,1,8,8,37.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,25,0
3402,2,Gordon Ramsay loses court battle over London pub,2,BBCNews,http://www.bbc.co.uk/news/uk-england-london-30897574,20/01/2015,headlinefav.txt,1,8,8,0,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,25,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,-25
3403,3,BBC Local Live: Updates from London on Tuesday 20 January 2015,3,BBCNews,http://www.bbc.co.uk/news/live/uk-england-london-30872601,20/01/2015,headlinefaw.txt,1,11,11,27.27,54.55,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45,0,18.18,27.27,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,18.18,0
3404,4,Japan PM Shinzo Abe in Islamic State 'hostages' vow,4,BBCNews,http://www.bbc.co.uk/news/world-middle-east-30893735,20/01/2015,headlinefax.txt,1,9,9,22.22,33.33,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,22.22,0,0,33.33,0
3405,5,Maryam Najafian killed in Kelvingrove Park sledging fall,5,BBCNews,http://www.bbc.co.uk/news/uk-scotland-glasgow-west-30897401,20/01/2015,headlinefay.txt,1,8,8,37.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,-12.5
3406,6,"BBC Democracy Day: Live events, discussion and debate",6,BBCNews,http://www.bbc.co.uk/news/live/30876658,20/01/2015,headlinefaz.txt,1,8,8,25,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,37.5,0
3407,7,"Tributes paid to Coronation Street's Deirdre, Anne Kirkbride",7,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30894745,20/01/2015,headlinefba.txt,1,8,8,62.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,37.5,0
3408,8,"Anne Kirkbride, Coronation Street's Deirdre Barlow, dies aged 60",8,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30891246,20/01/2015,headlinefbb.txt,1,9,9,44.44,33.33,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,22.22,0,0,0,0,0,0,11.11,0,0,44.44,0
3409,9,MPs urge action on milk price cuts,9,BBCNews,http://www.bbc.co.uk/news/uk-politics-30882208,20/01/2015,headlinefbc.txt,1,7,7,0,57.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,28.57,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
3410,10,Met Office warning issued as snow forecast for Wales,10,BBCNews,http://www.bbc.co.uk/news/uk-wales-30898848,20/01/2015,headlinefbd.txt,1,9,9,22.22,44.44,0,22.22,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,22.22,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
3486,1,Sun newspaper drops Page Three topless pictures - Times,1,BBCNews,http://www.bbc.co.uk/news/uk-30891939,20/01/2015,headlinefeb.txt,1,8,8,37.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,25,0
3487,2,Gordon Ramsay loses court battle over London pub,2,BBCNews,http://www.bbc.co.uk/news/uk-england-london-30897574,20/01/2015,headlinefec.txt,1,8,8,0,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,25,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,-25
3488,3,Japan PM Shinzo Abe in Islamic State 'hostages' vow,3,BBCNews,http://www.bbc.co.uk/news/world-middle-east-30893735,20/01/2015,headlinefed.txt,1,9,9,22.22,33.33,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,22.22,0,0,33.33,0
3489,4,"BBC Democracy Day: Live events, discussion and debate",4,BBCNews,http://www.bbc.co.uk/news/live/30876658,20/01/2015,headlinefee.txt,1,8,8,25,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,37.5,0
3490,5,Maryam Najafian killed in Kelvingrove Park sledging fall,5,BBCNews,http://www.bbc.co.uk/news/uk-scotland-glasgow-west-30897401,20/01/2015,headlinefef.txt,1,8,8,37.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,-12.5
3491,6,BBC Local Live: Updates from London on Tuesday 20 January 2015,6,BBCNews,http://www.bbc.co.uk/news/live/uk-england-london-30872601,20/01/2015,headlinefeg.txt,1,11,11,27.27,54.55,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45,0,18.18,27.27,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,18.18,0
3492,7,"Anne Kirkbride, Coronation Street's Deirdre Barlow, dies aged 60",7,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30891246,20/01/2015,headlinefeh.txt,1,9,9,44.44,33.33,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,22.22,0,0,0,0,0,0,11.11,0,0,44.44,0
3493,8,"Tributes paid to Coronation Street's Deirdre, Anne Kirkbride",8,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30894745,20/01/2015,headlinefei.txt,1,8,8,62.5,37.5,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,37.5,0
3494,9,Fred Talbot trial: Ex-TV weatherman 'was sex abuse chancer',9,BBCNews,http://www.bbc.co.uk/news/uk-england-manchester-30898595,20/01/2015,headlinefej.txt,1,10,10,20,50,0,10,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,0,0,20,0,20,0,0,50,-10
3495,10,Shoe retailer Office warned on data breach,10,BBCNews,http://www.bbc.co.uk/news/technology-30896805,20/01/2015,headlinefek.txt,1,7,7,14.29,57.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,14.29,0,14.29,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
3571,1,Brian Blessed collapses on stage - but returns to finish show,1,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30912506,21/01/2015,headlinefhi.txt,1,10,10,30,80,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,40,0,10,20,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,20,10
3572,2,Why Finnish babies sleep in cardboard boxes,2,BBCNews,http://www.bbc.co.uk/news/magazine-22751415,21/01/2015,headlinefhj.txt,1,7,7,28.57,57.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
3573,3,UK unemployment falls to 1.9 million,3,BBCNews,http://www.bbc.co.uk/news/business-30913960,21/01/2015,headlinefhk.txt,1,6,6,33.33,66.67,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0
3574,4,Atletico Madrid: China's Wang Jianlin buys 20% stake,4,BBCNews,http://www.bbc.co.uk/news/business-30910664,21/01/2015,headlinefhl.txt,1,8,8,37.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,37.5,0
3575,5,CCTV shows Red Bull trophy break in at Milton Keynes factory,5,BBCNews,http://www.bbc.co.uk/news/uk-england-beds-bucks-herts-30913638,21/01/2015,headlinefhm.txt,1,11,11,9.09,54.55,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,27.27,0,18.18,0,9.09,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0
3576,6,Iraq War report: MPs' anger as Chilcot inquiry delayed until after general election,6,BBCNews,http://www.bbc.co.uk/news/uk-politics-30913744,21/01/2015,headlinefhn.txt,1,13,13,38.46,69.23,0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,15.38,0,0,0,0,0,0,0,0,15.38,0,15.38,0,15.38,0,23.08,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,23.08,7.69,0,0,0,0,0,7.69,0,0,0,7.69,0,7.69,0,0,0,0,0,7.69,0,0,23.08,-15.38
3577,7,William Roache to pay tribute to Anne Kirkbride at TV awards,7,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30912517,21/01/2015,headlinefho.txt,1,11,11,27.27,54.55,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,18.18,9.09,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,9.09
3578,8,BBC News app revamp offers personalised coverage,8,BBCNews,http://www.bbc.co.uk/news/technology-30894674,21/01/2015,headlinefhp.txt,1,7,7,28.57,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
3579,9,Party invoice: Boy sent bill for birthday no-show,9,BBCNews,http://www.bbc.co.uk/news/uk-england-cornwall-30876360,21/01/2015,headlinefhq.txt,1,9,9,33.33,88.89,0,22.22,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,11.11,0,0,0,33.33,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,11.11,0,0,22.22,0,11.11,0,0,0,0,0,11.11,0,11.11,0,0,0,22.22,0,0,0,0,33.33,11.11
3580,10,Israel bus attack: Tel Aviv passengers stabbed,10,BBCNews,http://www.bbc.co.uk/news/world-middle-east-30910956,21/01/2015,headlinefhr.txt,1,7,7,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,28.57,-14.29
3656,1,Prime Minister's Questions: David Cameron v Ed Miliband,1,BBCNews,http://www.bbc.co.uk/news/live/uk-politics-30913902,21/01/2015,headlinefkp.txt,1,8,8,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,37.5,0
3657,2,Brian Blessed collapses on stage - but returns to finish show,2,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-30912506,21/01/2015,headlinefkq.txt,1,10,10,30,80,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,40,0,10,20,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,20,10
